id,date,month,year,average_price,total_volume,plu_4046_sold,plu_4225_sold,plu_4770_sold,total_bags,small_bags,large_bags,xlarge_bags,type,region,metropolitan_region
31,2016-05-22,May,2016,1.44,63165.58,15850.58,10455.82,422.78,36436.4,29566.47,6869.93,0,Organic,South East,Region
31,2016-05-22,May,2016,1.63,53325.35,7055.8,25456.08,10288.36,10525.11,6942.43,3582.68,0,Organic,Plains,Region
31,2016-05-22,May,2016,1.37,109558.94,3602.18,44760.46,1981.25,59215.05,35153.47,24061.58,0,Organic,Mid South,Region
31,2016-05-22,May,2016,1.26,141771.45,3108.88,90216.06,62.5,48384.01,14127.21,34256.8,0,Organic,Great Lakes,Region
31,2016-05-22,May,2016,1.81,134280.15,7554.76,34676.98,2269.99,89778.42,80740.1,9038.32,0,Organic,North East,Region
31,2016-05-22,May,2016,1.05,130641.29,37426.79,9630.79,231.79,83351.92,66161,17190.92,0,Organic,South Central,Region
31,2016-05-22,May,2016,1.37,211081.29,22352.56,102703.17,4.59,86020.97,86006.72,14.25,0,Organic,California,Region
47,2017-02-05,February,2017,1.81,160843.63,11663.51,37623.06,244.75,111312.31,101921.32,9390.99,0,Organic,North East,Region
47,2017-02-05,February,2017,1.6,48964.14,3181.84,19535.39,151.77,26095.14,15341.1,10754.04,0,Organic,Plains,Region
47,2017-02-05,February,2017,1.36,169739.8,37220.31,82017.4,9.46,50492.63,49406.12,1086.51,0,Organic,California,Region
47,2017-02-05,February,2017,1.6,10860.38,1.31,304.11,0,10554.96,10554.96,0,0,Organic,Northern New England,Region
47,2017-02-05,February,2017,1.12,104656.52,30563.62,4482.2,0,69610.7,63084.5,6526.2,0,Organic,South Central,Region
47,2017-02-05,February,2017,1.49,101147.78,3676.77,42152.81,1526.21,53791.99,39453.34,14338.65,0,Organic,Mid South,Region
47,2017-02-05,February,2017,1.14,149650.5,4548.46,70014.08,0,75087.96,20170.52,54917.44,0,Organic,Great Lakes,Region
47,2017-02-05,February,2017,1.54,52925.32,9542.26,12078.59,234.87,31069.6,11391.87,19677.73,0,Organic,South East,Region
15,2015-09-13,September,2015,1.67,83530.33,9336.46,64212.51,0,9981.36,5498.57,4482.79,0,Organic,Great Lakes,Region
15,2015-09-13,September,2015,1.87,29440.58,4265.73,14930.59,69.77,10174.49,8144.24,2030.25,0,Organic,Plains,Region
15,2015-09-13,September,2015,1.97,49376.19,3473.57,18543.59,853.19,26505.84,26318.59,187.25,0,Organic,North East,Region
15,2015-09-13,September,2015,1.93,7465.69,18.38,687.37,0,6759.94,6759.94,0,0,Organic,Northern New England,Region
15,2015-09-13,September,2015,1.95,25470.62,8641.1,8109.19,712.41,8007.92,7672.74,335.18,0,Organic,South East,Region
15,2015-09-13,September,2015,1.97,95230.68,34760.74,54821.89,0,5648.05,5608.05,40,0,Organic,California,Region
15,2015-09-13,September,2015,1.5,70718.4,30871.61,4925.51,0,34921.28,34652.38,268.9,0,Organic,South Central,Region
15,2015-09-13,September,2015,1.75,62767.95,3051.05,38182.38,3467.76,18066.76,16251.27,1815.49,0,Organic,Mid South,Region
10,2017-10-22,October,2017,1.8,168429.18,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0,Organic,Mid South,Region
10,2017-10-22,October,2017,1.73,109427.04,18976.94,2868.24,0,87581.86,85795.3,1786.56,0,Organic,South Central,Region
10,2017-10-22,October,2017,1.68,264208.2,10671.96,29448.03,99.41,223988.8,223697.53,291.27,0,Organic,North East,Region
10,2017-10-22,October,2017,1.68,190579.53,3616.94,45789.71,0,140986.71,121946.19,19040.52,0,Organic,Great Lakes,Region
10,2017-10-22,October,2017,1.7,22671.89,0,308.14,0,22363.75,22363.75,0,0,Organic,Northern New England,Region
10,2017-10-22,October,2017,2,132184.44,27492.71,48684.87,0,56006.86,55961.39,45.47,0,Organic,California,Region
10,2017-10-22,October,2017,1.91,90426.45,1696.37,17846.02,107.66,70776.4,57692.92,13083.48,0,Organic,South East,Region
10,2017-10-22,October,2017,1.96,56614.23,1352.09,14045.55,375.42,40841.17,26362.82,14478.35,0,Organic,Plains,Region
30,2016-05-29,May,2016,1.19,4901.16,2.54,353.15,0,4545.47,4545.47,0,0,Organic,Northern New England,Region
30,2016-05-29,May,2016,1.49,203163.62,22713.1,99956.65,0,80493.87,79986.78,507.09,0,Organic,California,Region
30,2016-05-29,May,2016,1.76,40907.26,4923.5,24223.73,1387.7,10372.33,7022.27,3350.06,0,Organic,Plains,Region
30,2016-05-29,May,2016,1.41,64136.98,16063.33,11346,407.65,36320,32373.57,3946.43,0,Organic,South East,Region
30,2016-05-29,May,2016,1.87,111097.01,6196.59,27663.4,2315.53,74921.49,61555.62,13365.87,0,Organic,North East,Region
30,2016-05-29,May,2016,1.07,144179.65,43253.38,13727.01,4019.29,83179.97,65946.52,17233.45,0,Organic,South Central,Region
30,2016-05-29,May,2016,1.46,110144.07,3480.08,49135.01,2383.67,55145.31,34549.61,20595.7,0,Organic,Mid South,Region
30,2016-05-29,May,2016,1.24,161868.25,3502.16,119123.75,163.81,39078.53,15448.47,23630.06,0,Organic,Great Lakes,Region
51,2015-01-04,January,2015,1.88,48280.46,4476.73,22389.09,23.15,21391.49,21379.79,11.7,0,Organic,North East,Region
51,2015-01-04,January,2015,1.56,58065.35,10049.66,25228.37,3672.89,19114.43,17280.89,1833.54,0,Organic,Mid South,Region
51,2015-01-04,January,2015,1.83,7301.3,6.81,630.24,0,6664.25,6664.25,0,0,Organic,Northern New England,Region
51,2015-01-04,January,2015,1.69,34190.37,3874.31,14945.34,32.45,15338.27,13793.22,1545.05,0,Organic,Plains,Region
51,2015-01-04,January,2015,1.54,61615.1,3633.93,42963.06,0,15018.11,9763.55,5254.56,0,Organic,Great Lakes,Region
51,2015-01-04,January,2015,1.35,53494.91,24139.72,8586.46,0,20768.73,20622.28,146.45,0,Organic,South Central,Region
51,2015-01-04,January,2015,1.75,27365.89,9307.34,3844.81,615.28,13598.46,13061.1,537.36,0,Organic,South East,Region
51,2015-01-04,January,2015,1.24,142349.77,107490.73,25711.96,2.93,9144.15,9144.15,0,0,Organic,California,Region
46,2017-02-12,February,2017,1.29,69669.46,7177.42,11876.06,253.98,50362,28837.29,21524.71,0,Organic,South East,Region
46,2017-02-12,February,2017,1.91,153268.97,11370.64,34465.58,496.01,106936.74,102275.82,4660.92,0,Organic,North East,Region
46,2017-02-12,February,2017,1.12,121268.68,34932.59,5509.9,2.91,80823.28,70954.77,9868.51,0,Organic,South Central,Region
46,2017-02-12,February,2017,1.54,151754.58,27367.52,55812.63,20.18,68554.25,66789.82,1764.43,0,Organic,California,Region
46,2017-02-12,February,2017,1.49,59073.9,4047.83,17976.54,1009.67,36039.86,20023.2,16016.66,0,Organic,Plains,Region
46,2017-02-12,February,2017,1.21,129193.22,3448.61,41590.11,1599.36,82555.14,35082.56,47472.58,0,Organic,Mid South,Region
46,2017-02-12,February,2017,1.8,13474.78,2.56,325.75,0,13146.47,13146.47,0,0,Organic,Northern New England,Region
46,2017-02-12,February,2017,1.08,162213.86,5063.86,68691.1,0,88458.9,23146.58,65312.32,0,Organic,Great Lakes,Region
14,2015-09-20,September,2015,1.92,27123.43,8457.6,7805.95,723.36,10136.52,10096.87,39.65,0,Organic,South East,Region
14,2015-09-20,September,2015,1.53,66134.27,33312.91,4392.69,0,28428.67,28383.81,44.86,0,Organic,South Central,Region
14,2015-09-20,September,2015,1.85,30393.35,3928.04,15101.88,45.84,11317.59,8824.73,2492.86,0,Organic,Plains,Region
14,2015-09-20,September,2015,1.93,47669.22,5964.9,21233.25,1065.24,19405.83,18862.28,543.55,0,Organic,North East,Region
14,2015-09-20,September,2015,1.96,6799.27,30.44,656.38,0,6112.45,6112.45,0,0,Organic,Northern New England,Region
14,2015-09-20,September,2015,1.92,94267.54,28489.91,60941.41,0,4836.22,4802.89,33.33,0,Organic,California,Region
14,2015-09-20,September,2015,1.68,75306.07,8591.69,60724.74,0,5989.64,4811.55,1178.09,0,Organic,Great Lakes,Region
14,2015-09-20,September,2015,1.72,54619.72,3268.99,33591.15,3014.16,14745.42,14021.43,723.99,0,Organic,Mid South,Region
9,2017-10-29,October,2017,2.01,129602.47,29243.35,48086.52,0,52272.6,52247.85,24.75,0,Organic,California,Region
9,2017-10-29,October,2017,1.76,264941.06,10127.06,29797.6,100.29,224916.11,218668.73,6247.38,0,Organic,North East,Region
9,2017-10-29,October,2017,1.84,92281.1,1300.49,15386.24,96.43,75497.94,58528.26,16969.68,0,Organic,South East,Region
9,2017-10-29,October,2017,1.88,49301.56,995.63,11209.3,273.81,36822.82,25519.81,11303.01,0,Organic,Plains,Region
9,2017-10-29,October,2017,1.57,39048.27,1.67,177.53,0,38869.07,32627.56,6241.51,0,Organic,Northern New England,Region
9,2017-10-29,October,2017,1.8,156848.8,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0,Organic,Mid South,Region
9,2017-10-29,October,2017,1.7,176815.66,3060.61,48813.2,0,124638.82,107070.18,17568.64,0,Organic,Great Lakes,Region
9,2017-10-29,October,2017,1.73,105902.71,20556.39,2692.5,0,82653.82,80872.33,1781.49,0,Organic,South Central,Region
29,2016-06-05,June,2016,1.31,66438.8,15346.73,12348.32,498.96,38244.79,29937.29,8307.5,0,Organic,South East,Region
29,2016-06-05,June,2016,1.13,170250.47,3717.47,93039.69,171.41,73321.9,18436.27,54885.63,0,Organic,Great Lakes,Region
29,2016-06-05,June,2016,1.37,121790.25,2930.32,48335.37,2415.53,68109.03,38824.18,29284.85,0,Organic,Mid South,Region
29,2016-06-05,June,2016,1.79,102940.66,3880.45,22467.68,330.84,76261.69,64789.53,11472.16,0,Organic,North East,Region
29,2016-06-05,June,2016,1.04,5130.06,0,184.17,0,4945.89,4945.89,0,0,Organic,Northern New England,Region
29,2016-06-05,June,2016,1.68,54947.33,5202.16,26660.75,3345.5,19738.92,14844.01,4894.91,0,Organic,Plains,Region
29,2016-06-05,June,2016,1.55,182778.37,26377.62,88667.93,7.66,67725.16,67138.56,586.6,0,Organic,California,Region
29,2016-06-05,June,2016,1.1,117920.36,36488.57,7670.66,417.29,73343.84,59332.91,14010.93,0,Organic,South Central,Region
50,2015-01-11,January,2015,1.83,23690.65,10166.46,4678.19,524.42,8321.58,8164.48,157.1,0,Organic,South East,Region
50,2015-01-11,January,2015,1.52,65483.08,14570.74,30445.75,3170.11,17296.48,16715.45,581.03,0,Organic,Mid South,Region
50,2015-01-11,January,2015,1.88,6485.3,1.13,590.02,0,5894.15,5894.15,0,0,Organic,Northern New England,Region
50,2015-01-11,January,2015,1.86,50079.81,3611.57,20043.89,65.93,26358.42,26332.17,26.25,0,Organic,North East,Region
50,2015-01-11,January,2015,1.69,58061.65,4362.25,44552.46,0,9146.94,7266.75,1880.19,0,Organic,Great Lakes,Region
50,2015-01-11,January,2015,1.39,53328.53,27767.97,8596.61,0,16963.95,16873.34,90.61,0,Organic,South Central,Region
50,2015-01-11,January,2015,1.68,37617.95,6636.08,15284.43,4.62,15692.82,13774.1,1918.72,0,Organic,Plains,Region
50,2015-01-11,January,2015,1.1,158110.68,123712.51,25975.27,1.47,8421.43,8421.43,0,0,Organic,California,Region
45,2017-02-19,February,2017,1.43,592952.35,127051.75,363472.25,322.56,102105.79,91672.29,10433.5,0,Organic,North East,Region
45,2017-02-19,February,2017,1.5,183797.3,27932.48,71026.47,3.16,84835.19,83854.04,981.15,0,Organic,California,Region
45,2017-02-19,February,2017,1.39,65605.97,9588.84,11456.39,228.44,44332.3,20468.32,23863.98,0,Organic,South East,Region
45,2017-02-19,February,2017,1.5,55912.77,4415.63,17174.19,755.8,33567.15,18926.25,14640.9,0,Organic,Plains,Region
45,2017-02-19,February,2017,1.88,11527.69,2.6,221.4,0,11303.69,11303.69,0,0,Organic,Northern New England,Region
45,2017-02-19,February,2017,1,147729.4,32258.65,5881.61,5.89,109583.25,94503.56,15079.69,0,Organic,South Central,Region
45,2017-02-19,February,2017,0.9,226000.27,4432.89,66308.19,0,155259.19,29892.25,125366.94,0,Organic,Great Lakes,Region
45,2017-02-19,February,2017,1.14,148184.85,4325.51,48328.21,1888.62,93642.51,32456.16,61186.35,0,Organic,Mid South,Region
13,2015-09-27,September,2015,1.53,62096.82,33019.07,5744.39,0,23333.36,23134.53,198.83,0,Organic,South Central,Region
13,2015-09-27,September,2015,1.76,52253.69,2191.94,31426.09,3164.97,15470.69,13112.36,2358.33,0,Organic,Mid South,Region
13,2015-09-27,September,2015,1.85,80734.58,20639.23,50992.3,0,9103.05,9093.05,10,0,Organic,California,Region
13,2015-09-27,September,2015,1.93,5374.57,6.05,263.94,0,5104.58,5104.58,0,0,Organic,Northern New England,Region
13,2015-09-27,September,2015,1.66,70809.98,7925.81,55025.02,0,7859.15,4464.32,3394.83,0,Organic,Great Lakes,Region
13,2015-09-27,September,2015,1.85,28183.63,2948.96,14238.72,19.35,10976.6,8593.72,2382.88,0,Organic,Plains,Region
13,2015-09-27,September,2015,2.01,22416.55,8882.43,7230.75,736.12,5567.25,5374.98,192.27,0,Organic,South East,Region
13,2015-09-27,September,2015,2.12,41882.91,3598.54,21853.75,571.17,15859.45,15096.04,763.41,0,Organic,North East,Region
8,2017-11-05,November,2017,1.8,89263.65,1631.92,17868.58,138.66,69624.49,57092.21,12532.28,0,Organic,South East,Region
8,2017-11-05,November,2017,1.82,239371.8,10655.06,27191.48,115.51,201409.75,193133.43,8276.32,0,Organic,North East,Region
8,2017-11-05,November,2017,1.69,99714.13,20163.6,2648.96,0,76901.57,74677.27,2224.3,0,Organic,South Central,Region
8,2017-11-05,November,2017,1.85,137573.44,3560.76,36025.34,677.79,97301.09,91436.08,5865.01,0,Organic,Mid South,Region
8,2017-11-05,November,2017,1.76,145735.09,27876.4,67331.86,0,50526.83,50478.71,48.12,0,Organic,California,Region
8,2017-11-05,November,2017,1.84,24687.17,0,148.57,0,24538.6,20317.99,4220.61,0,Organic,Northern New England,Region
8,2017-11-05,November,2017,1.89,48099.91,1006.07,13421.84,70.09,33601.91,23095.17,10506.74,0,Organic,Plains,Region
8,2017-11-05,November,2017,1.69,169816.92,3261.8,53829.19,0,112234.63,98907.59,13327.04,0,Organic,Great Lakes,Region
28,2016-06-12,June,2016,1.63,51075.07,5529.79,22175.76,2574.67,20794.85,16998.34,3796.51,0,Organic,Plains,Region
28,2016-06-12,June,2016,1.31,69103.23,17831.12,14124.16,609.14,36538.81,24093.3,12445.51,0,Organic,South East,Region
28,2016-06-12,June,2016,1.34,152083.91,4237.01,93651.84,123.81,54071.25,17489.33,36581.92,0,Organic,Great Lakes,Region
28,2016-06-12,June,2016,1.71,93841.12,6582.57,25151.17,1518,60589.38,48533.11,12056.27,0,Organic,North East,Region
28,2016-06-12,June,2016,1.5,192533.95,24728.3,101839.43,3.07,65963.15,65924,39.15,0,Organic,California,Region
28,2016-06-12,June,2016,0.99,4574.17,0,105.39,0,4468.78,4468.78,0,0,Organic,Northern New England,Region
28,2016-06-12,June,2016,1.46,112023.04,3277.1,51346.96,2683.28,54715.7,31064.03,23651.67,0,Organic,Mid South,Region
28,2016-06-12,June,2016,1.11,120789.79,40677.24,7936.51,359.3,71816.74,63793.15,8023.59,0,Organic,South Central,Region
49,2015-01-18,January,2015,1.88,7618.91,0,569.28,0,7049.63,7049.63,0,0,Organic,Northern New England,Region
49,2015-01-18,January,2015,1.8,29669.53,6340.18,13476.2,34.56,9818.59,8577.16,1241.43,0,Organic,Plains,Region
49,2015-01-18,January,2015,1.73,57646.9,3941.59,43653.15,0,10052.16,6511.7,3540.46,0,Organic,Great Lakes,Region
49,2015-01-18,January,2015,1.65,52559.1,11415.28,25306.56,3345.08,12492.18,10971.43,1520.75,0,Organic,Mid South,Region
49,2015-01-18,January,2015,1.27,65242.77,32913.28,6344.03,0,25985.46,25780,205.46,0,Organic,South Central,Region
49,2015-01-18,January,2015,1.94,35304.15,1461.14,13317.36,73.5,20452.15,18457.1,1995.05,0,Organic,North East,Region
49,2015-01-18,January,2015,1.79,25740,10781.05,3489.26,498.66,10971.03,10657.51,313.52,0,Organic,South East,Region
49,2015-01-18,January,2015,1.24,195207.6,123138.29,58616.16,0,13453.15,13453.15,0,0,Organic,California,Region
44,2017-02-26,February,2017,1.12,89221.79,9596.11,12259.82,331.84,67034.02,13420.58,53613.44,0,Organic,South East,Region
44,2017-02-26,February,2017,1.85,12277.49,10.34,263.6,0,12003.55,12003.55,0,0,Organic,Northern New England,Region
44,2017-02-26,February,2017,0.94,253169.88,4551.23,80014.82,0,168603.83,31222.06,137381.77,0,Organic,Great Lakes,Region
44,2017-02-26,February,2017,1.34,215699.08,26443.61,69371.98,3.16,119880.33,102260.68,17619.65,0,Organic,California,Region
44,2017-02-26,February,2017,1.82,182655.98,22185.72,70918.22,161.59,89390.45,86833.66,2556.79,0,Organic,North East,Region
44,2017-02-26,February,2017,1.39,76034.02,6058.09,24558.45,1293.32,44124.16,20679.02,23445.14,0,Organic,Plains,Region
44,2017-02-26,February,2017,0.99,171145,34520.03,6936.39,0,129688.58,117252.31,12436.27,0,Organic,South Central,Region
44,2017-02-26,February,2017,1.12,139908.49,3921.76,41022.31,1849.73,93114.69,33735.94,59378.75,0,Organic,Mid South,Region
12,2015-10-04,October,2015,1.62,9011.35,15.66,189.08,0,8806.61,8806.61,0,0,Organic,Northern New England,Region
12,2015-10-04,October,2015,1.84,31299.72,9535.47,8541.06,722.63,12500.56,10505.17,1995.39,0,Organic,South East,Region
12,2015-10-04,October,2015,1.73,53587.09,2184.76,32902.43,3190.88,15309.02,12203.37,3105.65,0,Organic,Mid South,Region
12,2015-10-04,October,2015,1.82,53701.26,3251.95,18185.35,108.53,32155.43,30619.08,1536.35,0,Organic,North East,Region
12,2015-10-04,October,2015,1.76,30507.45,2938.43,14625.55,12.12,12931.35,8437.2,4494.15,0,Organic,Plains,Region
12,2015-10-04,October,2015,2,81751.48,18414.61,57015.39,0,6321.48,6281.48,40,0,Organic,California,Region
12,2015-10-04,October,2015,1.55,59719.09,24325.44,5205.26,0,30188.39,29923.22,265.17,0,Organic,South Central,Region
12,2015-10-04,October,2015,1.67,70410.49,6795.29,53256.82,0,10358.38,5494.36,4864.02,0,Organic,Great Lakes,Region
7,2017-11-12,November,2017,1.64,159071.48,3624.05,45966.15,0,109173.25,96907,12266.25,0,Organic,Great Lakes,Region
7,2017-11-12,November,2017,1.99,122017.93,29124.07,43952.88,1.59,48939.39,48885.5,53.89,0,Organic,California,Region
7,2017-11-12,November,2017,1.82,131020.52,2436.31,32888.12,627.22,95065.94,89571.58,5494.36,0,Organic,Mid South,Region
7,2017-11-12,November,2017,1.81,231677.48,11004.36,27532.26,161.34,192979.52,176295.77,16683.75,0,Organic,North East,Region
7,2017-11-12,November,2017,1.73,81645.24,1041.38,16284.96,53.27,64265.63,59724.74,4540.89,0,Organic,South East,Region
7,2017-11-12,November,2017,1.67,117223.76,24716.13,3479.9,0,89027.73,88069.33,958.4,0,Organic,South Central,Region
7,2017-11-12,November,2017,1.89,51340.54,937.33,18192,169.54,32041.67,19440.3,12601.37,0,Organic,Plains,Region
7,2017-11-12,November,2017,1.8,19234.13,5.12,317.19,0,18911.82,18525.27,386.55,0,Organic,Northern New England,Region
27,2016-06-19,June,2016,1.36,112443.19,3446.9,49675.69,2822.9,56497.7,26422.55,30075.15,0,Organic,Mid South,Region
27,2016-06-19,June,2016,1.57,196942.94,23134.77,102745.34,35.56,71027.27,70936.33,90.94,0,Organic,California,Region
27,2016-06-19,June,2016,1.9,116678.91,4676.97,25454.23,332.09,86215.62,75420.09,10795.53,0,Organic,North East,Region
27,2016-06-19,June,2016,1.14,113554.54,39133.12,7833.94,0,66587.48,56430.45,10157.03,0,Organic,South Central,Region
27,2016-06-19,June,2016,1.63,57957.05,6103.01,24050.77,7860.59,19942.68,14701.78,5240.9,0,Organic,Plains,Region
27,2016-06-19,June,2016,1.42,10848.56,3.88,144.87,0,10699.81,10699.81,0,0,Organic,Northern New England,Region
27,2016-06-19,June,2016,1.23,160564.92,4587.03,89031.53,140.23,66806.13,17993.87,48812.26,0,Organic,Great Lakes,Region
27,2016-06-19,June,2016,1.22,68218.09,15584.56,13257.71,654.68,38721.14,23160.93,15560.21,0,Organic,South East,Region
48,2015-01-25,January,2015,1.37,58961.59,34211.11,8792.21,0,15958.27,15613.33,344.94,0,Organic,South Central,Region
48,2015-01-25,January,2015,1.92,40358.44,2519.17,17147.02,73.05,20619.2,20455.66,163.54,0,Organic,North East,Region
48,2015-01-25,January,2015,1.8,30207.8,3732.84,14987.92,20.69,11466.35,10403.58,1062.77,0,Organic,Plains,Region
48,2015-01-25,January,2015,1.81,23809.3,9855.11,3187.02,612.99,10154.18,9640,514.18,0,Organic,South East,Region
48,2015-01-25,January,2015,1.63,59906.52,3609.5,45327.3,0,10969.72,6137.81,4831.91,0,Organic,Great Lakes,Region
48,2015-01-25,January,2015,1.3,121698.02,80952.24,28216.13,0,12529.65,12529.65,0,0,Organic,California,Region
48,2015-01-25,January,2015,1.9,6757.39,0,593.56,0,6163.83,6163.83,0,0,Organic,Northern New England,Region
48,2015-01-25,January,2015,1.63,54932.83,11160.54,26029.58,3297.83,14444.88,11428.78,3016.1,0,Organic,Mid South,Region
43,2017-03-05,March,2017,0.83,318890.26,4497.87,85819.87,0,228572.52,30235.13,198337.39,0,Organic,Great Lakes,Region
43,2017-03-05,March,2017,1.45,220712.33,28613.88,65742.41,6.34,126349.7,89588.54,36761.16,0,Organic,California,Region
43,2017-03-05,March,2017,1.11,95526.15,13231.55,12552.42,275.95,69466.23,12241.84,57224.39,0,Organic,South East,Region
43,2017-03-05,March,2017,1.02,156551.27,4471.53,38267.49,1457.66,112354.59,31239.27,81115.32,0,Organic,Mid South,Region
